DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2024,42734071,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2014,20918288,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2015,19787826,b,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2016,19717881,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2017,19644580,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2018,19558180,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2019,19455272,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2020,19343440,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2021,19195376,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2022,19006979,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2014,31663387,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2015,31934099,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2016,32226060,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2017,32479738,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2018,32709956,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2019,32901036,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2020,,p,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2016,883294,p,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2017,882228,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2018,888151,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2019,885413,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2020,874881,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2021,884745,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2022,870427,,
